GEOID,GEOID_10,state_code,state_abbr,state_name,county_code,county_name,cousub_code,cousub_name,cousub_name_2010,2010_density,2010_diversity_index,2010_pop,2010_pop_hisp,2010_pop_white_non_hisp,2010_pop_black_non_hisp,2010_pop_aian_non_hisp,2010_pop_asian_non_hisp,2010_pop_nhpi_non_hisp,2010_pop_other_non_hisp,2010_pop_two_plus_non_hisp,2010_vap,2010_vap_hisp,2010_vap_white_non_hisp,2010_vap_black_non_hisp,2010_vap_aian_non_hisp,2010_vap_asian_non_hisp,2010_vap_nhpi_non_hisp,2010_vap_other_non_hisp,2010_vap_two_plus_non_hisp,2010_u18,2010_u18_hisp,2010_u18_white_non_hisp,2010_u18_black_non_hisp,2010_u18_aian_non_hisp,2010_u18_asian_non_hisp,2010_u18_nhpi_non_hisp,2010_u18_other_non_hisp,2010_u18_two_plus_non_hisp,2010_gq,2010_gq_inst,2010_gq_inst_correctional,2010_gq_inst_juvenile,2010_gq_inst_nurse,2010_gq_inst_other,2010_gq_noninst,2010_gq_noninst_college,2010_gq_noninst_military,2010_gq_noninst_other,2010_prop_gq_inst_correctional_of_pop,2010_hu,2010_hu_occupied,2010_hu_vacant,2010_vacancy_rate,2010_land_area_sqmeters,2010_land_area_sqmi,2010_water_area_sqmeters,2020_density,2020_diversity_index,2020_pop,2020_pop_hisp,2020_pop_white_non_hisp,2020_pop_black_non_hisp,2020_pop_aian_non_hisp,2020_pop_asian_non_hisp,2020_pop_nhpi_non_hisp,2020_pop_other_non_hisp,2020_pop_two_plus_non_hisp,2020_vap,2020_vap_hisp,2020_vap_white_non_hisp,2020_vap_black_non_hisp,2020_vap_aian_non_hisp,2020_vap_asian_non_hisp,2020_vap_nhpi_non_hisp,2020_vap_other_non_hisp,2020_vap_two_plus_non_hisp,2020_u18,2020_u18_hisp,2020_u18_white_non_hisp,2020_u18_black_non_hisp,2020_u18_aian_non_hisp,2020_u18_asian_non_hisp,2020_u18_nhpi_non_hisp,2020_u18_other_non_hisp,2020_u18_two_plus_non_hisp,2020_gq,2020_gq_inst,2020_gq_inst_correctional,2020_gq_inst_juvenile,2020_gq_inst_nurse,2020_gq_inst_other,2020_gq_noninst,2020_gq_noninst_college,2020_gq_noninst_military,2020_gq_noninst_other,2020_prop_gq_inst_correctional_of_pop,2020_hu,2020_hu_occupied,2020_hu_vacant,2020_vacancy_rate,2020_land_area_sqmeters,2020_land_area_sqmi,2020_water_area_sqmeters,raw_change_density,raw_change_diversity_index,raw_change_pop,raw_change_pop_hisp,raw_change_pop_white_non_hisp,raw_change_pop_black_non_hisp,raw_change_pop_aian_non_hisp,raw_change_pop_asian_non_hisp,raw_change_pop_nhpi_non_hisp,raw_change_pop_other_non_hisp,raw_change_pop_two_plus_non_hisp,raw_change_vap,raw_change_vap_hisp,raw_change_vap_white_non_hisp,raw_change_vap_black_non_hisp,raw_change_vap_aian_non_hisp,raw_change_vap_asian_non_hisp,raw_change_vap_nhpi_non_hisp,raw_change_vap_other_non_hisp,raw_change_vap_two_plus_non_hisp,raw_change_u18,raw_change_u18_hisp,raw_change_u18_white_non_hisp,raw_change_u18_black_non_hisp,raw_change_u18_aian_non_hisp,raw_change_u18_asian_non_hisp,raw_change_u18_nhpi_non_hisp,raw_change_u18_other_non_hisp,raw_change_u18_two_plus_non_hisp,raw_change_gq,raw_change_gq_inst,raw_change_gq_inst_correctional,raw_change_gq_inst_juvenile,raw_change_gq_inst_nurse,raw_change_gq_inst_other,raw_change_gq_noninst,raw_change_gq_noninst_college,raw_change_gq_noninst_military,raw_change_gq_noninst_other,raw_change_prop_gq_inst_correctional_of_pop,raw_change_hu,raw_change_hu_occupied,raw_change_hu_vacant,raw_change_vacancy_rate,raw_change_land_area_meters,raw_change_land_area_sqmi,raw_change_water_area_meters,prop_change_density,prop_change_pop,prop_change_pop_hisp,prop_change_pop_white_non_hisp,prop_change_pop_black_non_hisp,prop_change_pop_aian_non_hisp,prop_change_pop_asian_non_hisp,prop_change_pop_nhpi_non_hisp,prop_change_pop_other_non_hisp,prop_change_pop_two_plus_non_hisp,prop_change_vap,prop_change_vap_hisp,prop_change_vap_white_non_hisp,prop_change_vap_black_non_hisp,prop_change_vap_aian_non_hisp,prop_change_vap_asian_non_hisp,prop_change_vap_nhpi_non_hisp,prop_change_vap_other_non_hisp,prop_change_vap_two_plus_non_hisp,prop_change_u18,prop_change_u18_hisp,prop_change_u18_white_non_hisp,prop_change_u18_black_non_hisp,prop_change_u18_aian_non_hisp,prop_change_u18_asian_non_hisp,prop_change_u18_nhpi_non_hisp,prop_change_u18_other_non_hisp,prop_change_u18_two_plus_non_hisp,prop_change_gq,prop_change_gq_inst,prop_change_gq_inst_correctional,prop_change_gq_inst_juvenile,prop_change_gq_inst_nurse,prop_change_gq_inst_other,prop_change_gq_noninst,prop_change_gq_noninst_college,prop_change_gq_noninst_military,prop_change_gq_noninst_other,prop_change_hu,prop_change_hu_occupied,prop_change_hu_vacant,prop_change_land_area_sqmi,flag_prop_change_land_area
0600000US3401703580,3401703580,34,NJ,New Jersey,017,Hudson County,03580,Bayonne city,Bayonne city,10858.273424446345,60,63024,16251,35821,4730,66,4803,10,234,1109,48862,11086,29838,3480,43,3630,8,157,620,14162,5165,5983,1250,23,1173,2,77,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27799,25237,2562,9.22,15032906,5.804237703031829,13669489,12314.03466775809,68,71686,22101,32697,7116,80,7011,17,638,2026,55847,15855,27179,5500,61,5505,9,424,1314,15839,6246,5518,1616,19,1506,8,214,712,179,67,0,0,67,0,112,0,0,112,NA,29727,27867,1860,6.26,15077583,5.821487589903891,13978124,1455.7612433117447,8,8662,5850,-3124,2386,14,2208,7,404,917,6985,4769,-2659,2020,18,1875,1,267,694,1677,1081,-465,366,-4,333,6,137,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928,2630,-702,-2.960000000000001,44677,0.017249886872062525,308635,13.41,13.74,36,-8.72,50.44,21.21,45.97,70,172.65,82.69,14.3,43.02,-8.91,58.05,41.86,51.65,12.5,170.06,111.94,11.84,20.93,-7.77,29.28,-17.39,28.39,300,177.92,45.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.94,10.42,-27.4,0.3,0
0600000US3401719360,3401719360,34,NJ,New Jersey,017,Hudson County,19360,East Newark borough,East Newark borough,23532.09720213437,54,2406,1477,668,17,2,188,0,30,24,1877,1096,547,17,1,173,0,24,19,529,381,121,0,1,15,0,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,794,759,35,4.41,264809,0.10224333085713139,54750,25301.481431826312,56,2594,1619,511,54,2,257,0,82,69,2057,1228,434,49,1,231,0,57,57,537,391,77,5,1,26,0,25,12,0,0,0,0,0,0,0,0,0,0,NA,920,889,31,3.37,265535,0.10252364103617469,56602,1769.384229691943,2,188,142,-157,37,0,69,0,52,45,180,132,-113,32,0,58,0,33,38,8,10,-44,5,0,11,0,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,130,-4,-1.04,726,2.803101790432999e-4,1852,7.52,7.81,9.61,-23.5,217.65,0,36.7,NA,173.33,187.5,9.59,12.04,-20.66,188.24,0,33.53,NA,137.5,200,1.51,2.62,-36.36,Inf,0,73.33,NA,316.67,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.87,17.13,-11.43,0.27,0
0600000US3401728650,3401728650,34,NJ,New Jersey,017,Hudson County,28650,Guttenberg town,Guttenberg town,57116.00489356496,52,11176,7245,2622,330,13,803,4,52,107,8881,5547,2229,292,6,694,2,34,77,2295,1698,393,38,7,109,2,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4839,4473,366,7.56,506788,0.19567194905922344,120717,62259.476373558224,52,12017,7868,2426,343,7,1064,3,122,184,9593,6067,2110,304,2,921,2,63,124,2424,1801,316,39,5,143,1,59,60,12,0,0,0,0,0,12,0,0,12,NA,5142,4920,222,4.32,499906,0.19301479389093695,122590,5143.471479993263,0,841,623,-196,13,-6,261,-1,70,77,712,520,-119,12,-4,227,0,29,47,129,103,-77,1,-2,34,-1,41,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,447,-144,-3.2399999999999993,-6882,-0.0026571551682864902,1873,9.01,7.53,8.6,-7.48,3.94,-46.15,32.5,-25,134.62,71.96,8.02,9.37,-5.34,4.11,-66.67,32.71,0,85.29,61.04,5.62,6.07,-19.59,2.63,-28.57,31.19,-50,227.78,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.26,9.99,-39.34,-1.36,0
0600000US3401730210,3401730210,34,NJ,New Jersey,017,Hudson County,30210,Harrison town,Harrison town,11319.31097685415,65,13620,6017,4818,173,6,2198,2,234,172,10789,4496,3956,131,2,1898,2,175,129,2831,1521,862,42,4,300,0,59,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5228,4869,359,6.87,3116412,1.2032534513673423,299297,16058.994328136676,71,19450,7759,4690,722,18,4946,0,529,786,16104,5864,4160,642,3,4391,0,398,646,3346,1895,530,80,15,555,0,131,140,15,0,0,0,0,0,15,0,0,15,NA,8594,8111,483,5.62,3136888,1.2111592795024533,301435,4739.683351282525,6,5830,1742,-128,549,12,2748,-2,295,614,5315,1368,204,511,1,2493,-2,223,517,515,374,-332,38,11,255,0,72,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3366,3242,124,-1.25,20476,0.007905828135110982,2138,41.87,42.8,28.95,-2.66,317.34,200,125.02,-100,126.07,356.98,49.26,30.43,5.16,390.08,50,131.35,-100,127.43,400.78,18.19,24.59,-38.52,90.48,275,85,NA,122.03,225.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.38,66.58,34.54,0.66,0
0600000US3401732250,3401732250,34,NJ,New Jersey,017,Hudson County,32250,Hoboken city,Hoboken city,39212.016546801366,44,50005,7602,36607,1289,33,3516,11,117,830,43892,5984,33107,1022,29,3139,11,90,510,6113,1618,3500,267,4,377,0,27,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26855,25041,1814,6.75,3302874,1.2752468351204715,1905368,48327.06459544847,51,60419,8542,40657,2106,29,6518,50,437,2080,51022,6738,35184,1885,24,5513,50,337,1291,9397,1804,5473,221,5,1005,0,100,789,2046,0,0,0,0,0,2046,1947,0,99,NA,30202,28175,2027,6.71,3238030,1.2502104256853699,1865282,9115.048048647106,7,10414,940,4050,817,-4,3002,39,320,1250,7130,754,2077,863,-5,2374,39,247,781,3284,186,1973,-46,1,628,0,73,469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3347,3134,213,-0.040000000000000036,-64844,-0.02503640943510166,-40086,23.25,20.83,12.37,11.06,63.38,-12.12,85.38,354.55,273.5,150.6,16.24,12.6,6.27,84.44,-17.24,75.63,354.55,274.44,153.14,53.72,11.5,56.37,-17.23,25,166.58,NA,270.37,146.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.46,12.52,11.74,-1.96,0
0600000US3401736000,3401736000,34,NJ,New Jersey,017,Hudson County,36000,Jersey City city,Jersey City city,16736.635458164732,77,247597,68256,53236,59060,586,58106,95,2423,5835,195249,49754,46867,43813,376,48611,71,1784,3973,52348,18502,6369,15247,210,9495,24,639,1862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108720,96859,11861,10.91,38315542,14.79371410215028,16280557,19835.725074495982,77,292449,72777,69624,54199,638,81425,101,4204,9481,235745,55476,59288,42352,404,68293,89,3257,6586,56704,17301,10336,11847,234,13132,12,947,2895,2978,873,295,0,553,25,2105,1219,0,886,0.1,130992,119517,11475,8.76,38185617,14.743549777064604,16277947,3099.08961633125,0,44852,4521,16388,-4861,52,23319,6,1781,3646,40496,5722,12421,-1461,28,19682,18,1473,2613,4356,-1201,3967,-3400,24,3637,-12,308,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22272,22658,-386,-2.1500000000000004,-129925,-0.050164325085676253,-2610,18.52,18.11,6.62,30.78,-8.23,8.87,40.13,6.32,73.5,62.49,20.74,11.5,26.5,-3.33,7.45,40.49,25.35,82.57,65.77,8.32,-6.49,62.29,-22.3,11.43,38.3,-50,48.2,55.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.49,23.39,-3.25,-0.34,0
0600000US3401736510,3401736510,34,NJ,New Jersey,017,Hudson County,36510,Kearny town,Kearny town,4636.499284247428,60,40684,16253,19816,1721,43,1746,22,523,560,32253,12087,16318,1570,24,1435,20,394,405,8431,4166,3498,151,19,311,2,129,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14180,13462,718,5.06,22726429,8.77472366667336,3672659,4748.672523703985,63,41999,20465,14889,1246,37,2034,23,1285,2020,33499,15360,12612,1118,35,1761,22,981,1610,8500,5105,2277,128,2,273,1,304,410,1296,1194,1031,16,147,0,102,53,0,49,2.45,15392,14639,753,4.89,22906803,8.844366460385144,3701015,112.17323945655698,3,1315,4212,-4927,-475,-6,288,1,762,1460,1246,3273,-3706,-452,11,326,2,587,1205,69,939,-1221,-23,-17,-38,-1,175,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1212,1177,35,-0.16999999999999993,180374,0.06964279371178428,28356,2.42,3.23,25.92,-24.86,-27.6,-13.95,16.49,4.55,145.7,260.71,3.86,27.08,-22.71,-28.79,45.83,22.72,10,148.98,297.53,0.82,22.54,-34.91,-15.23,-89.47,-12.22,-50,135.66,164.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.55,8.74,4.87,0.79,0
0600000US3401752470,3401752470,34,NJ,New Jersey,017,Hudson County,52470,North Bergen township,North Bergen township,11838.002803341538,48,60773,41569,13370,1065,62,3835,18,231,623,47710,31829,11185,860,44,3200,12,147,433,13063,9740,2185,205,18,635,6,84,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23912,22062,1850,7.74,13296275,5.133720696775429,1141792,12337.131483217274,46,63361,44900,11235,1403,70,4269,14,612,858,51265,35685,9590,1231,49,3692,13,347,658,12096,9215,1645,172,21,577,1,265,200,594,491,0,0,491,0,103,0,0,103,NA,25079,23426,1653,6.59,13301652,5.135796768170354,1125643,499.12867987573554,-2,2588,3331,-2135,338,8,434,-4,381,235,3555,3856,-1595,371,5,492,1,200,225,-967,-525,-540,-33,3,-58,-5,181,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1167,1364,-197,-1.1500000000000004,5377,0.002076071394925272,-16149,4.22,4.26,8.01,-15.97,31.74,12.9,11.32,-22.22,164.94,37.72,7.45,12.11,-14.26,43.14,11.36,15.38,8.33,136.05,51.96,-7.4,-5.39,-24.71,-16.1,16.67,-9.13,-83.33,215.48,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88,6.18,-10.65,0.04,0
0600000US3401766570,3401766570,34,NJ,New Jersey,017,Hudson County,66570,Secaucus town,Secaucus town,2793.654406975003,61,16264,3025,9091,575,23,3269,1,33,247,13125,2217,7736,441,11,2536,1,20,163,3139,808,1355,134,12,733,0,13,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6846,6297,549,8.02,15078302,5.82176519736771,2012171,3806.9658880464826,69,22181,4700,8760,922,23,7167,3,122,484,18118,3643,7657,760,17,5635,3,87,316,4063,1057,1103,162,6,1532,0,35,168,463,201,0,0,201,0,262,0,0,262,NA,9316,8840,476,5.11,15090370,5.826424678415498,1857041,1013.3114810714796,8,5917,1675,-331,347,0,3898,2,89,237,4993,1426,-79,319,6,3099,2,67,153,924,249,-252,28,-6,799,0,22,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2470,2543,-73,-2.9099999999999993,12068,0.004659481047788461,-155130,36.27,36.38,55.37,-3.64,60.35,0,119.24,200,269.7,95.95,38.04,64.32,-1.02,72.34,54.55,122.2,200,335,93.87,29.44,30.82,-18.6,20.9,-50,109,NA,169.23,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.08,40.38,-13.3,0.08,0
0600000US3401774630,3401774630,34,NJ,New Jersey,017,Hudson County,74630,Union City city,Union City city,51810.11344679216,27,66455,56291,7040,1070,48,1447,9,211,339,50692,42570,5611,883,30,1233,7,113,245,15763,13721,1429,187,18,214,2,98,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24931,22814,2117,8.49,3322086,1.2826646301063944,0,53293.31548096368,31,68589,56509,6855,1355,99,2394,7,600,770,53100,43377,5629,1149,54,2082,5,284,520,15489,13132,1226,206,45,312,2,316,250,484,282,0,0,282,0,202,0,0,202,NA,26455,24511,1944,7.35,3333339,1.2870094378815655,0,1483.2020341715252,4,2134,218,-185,285,51,947,-2,389,431,2408,807,18,266,24,849,-2,171,275,-274,-589,-203,19,27,98,0,218,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524,1697,-173,-1.1400000000000006,11253,0.0043448077751711,0,2.86,3.21,0.39,-2.63,26.64,106.25,65.45,-22.22,184.36,127.14,4.75,1.9,0.32,30.12,80,68.86,-28.57,151.33,112.24,-1.74,-4.29,-14.21,10.16,150,45.79,0,222.45,165.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.11,7.44,-8.17,0.34,0
0600000US3401777930,3401777930,34,NJ,New Jersey,017,Hudson County,77930,Weehawken township,Weehawken township,15764.562339546934,61,12554,5055,5850,412,14,1010,1,36,176,10510,3947,5175,359,12,871,1,29,116,2044,1108,675,53,2,139,0,7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6213,5712,501,8.06,2062519,0.7963430718597924,1763749,21941.427963532125,67,17197,5665,7537,685,15,2594,7,132,562,14362,4531,6599,571,13,2216,6,80,346,2835,1134,938,114,2,378,1,52,216,0,0,0,0,0,0,0,0,0,0,NA,9089,7969,1120,12.32,2029951,0.7837684962246929,1702142,6176.865623985192,6,4643,610,1687,273,1,1584,6,96,386,3852,584,1424,212,1,1345,5,51,230,791,26,263,61,0,239,1,45,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2876,2257,619,4.26,-32568,-0.01257457563509945,-61607,39.18,36.98,12.07,28.84,66.26,7.14,156.83,600,266.67,219.32,36.65,14.8,27.52,59.05,8.33,154.42,500,175.86,198.28,38.7,2.35,38.96,115.09,0,171.94,Inf,642.86,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.29,39.51,123.55,-1.58,0
0600000US3401779610,3401779610,34,NJ,New Jersey,017,Hudson County,79610,West New York town,West New York town,49341.66974383503,37,49708,38812,6571,873,39,2904,3,127,379,39264,30029,5620,769,28,2474,1,83,260,10444,8783,951,104,11,430,2,44,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20018,18852,1166,5.82,2609217,1.0074243587228975,835049,53216.91998129816,40,52912,40114,6649,1234,51,3745,8,447,664,42039,31343,5683,1071,35,3151,5,261,490,10873,8771,966,163,16,594,3,186,174,91,74,0,0,74,0,17,0,0,17,NA,21798,20544,1254,5.75,2575148,0.994270243723137,848670,3875.2502374631295,3,3204,1302,78,361,12,841,5,320,285,2775,1314,63,302,7,677,4,178,230,429,-12,15,59,5,164,1,142,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,1692,88,-0.07000000000000028,-34069,-0.013154114999760491,13621,7.85,6.45,3.35,1.19,41.35,30.77,28.96,166.67,251.97,75.2,7.07,4.38,1.12,39.27,25,27.36,400,214.46,88.46,4.11,-0.14,1.58,56.73,45.45,38.14,50,322.73,46.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.89,8.98,7.55,-1.31,0
0600000US3401900550,3401900550,34,NJ,New Jersey,019,Hunterdon County,00550,Alexandria township,Alexandria township,180.06840159158574,15,4938,159,4550,98,1,90,1,10,29,3677,102,3421,69,1,65,1,5,13,1261,57,1129,29,0,25,0,5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1865,1758,107,5.74,71025014,27.42291238415004,562083,174.6599048172582,24,4809,287,4168,65,9,105,1,22,152,3865,191,3406,55,8,78,1,22,104,944,96,762,10,1,27,0,0,48,9,0,0,0,0,0,9,0,0,9,NA,1857,1751,106,5.71,71311457,27.533508649460924,563470,-5.408496774327546,9,-129,128,-382,-33,8,15,0,12,123,188,89,-15,-14,7,13,0,17,91,-317,39,-367,-19,1,2,0,-5,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-7,-1,-0.03000000000000025,286443,0.11059626531088185,1387,-3,-2.61,80.5,-8.4,-33.67,800,16.67,0,120,424.14,5.11,87.25,-0.44,-20.29,700,20,0,340,700,-25.14,68.42,-32.51,-65.52,Inf,8,NA,-100,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,-0.4,-0.93,0.4,0
0600000US3401905650,3401905650,34,NJ,New Jersey,019,Hunterdon County,05650,Bethlehem township,Bethlehem township,192.11884888069798,15,3979,160,3670,39,4,75,0,3,28,2879,104,2683,25,2,48,0,3,14,1100,56,987,14,2,27,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1386,1344,42,3.03,53641599,20.71113804388283,302595,181.07047306925577,23,3745,209,3267,40,2,92,0,12,123,2973,129,2665,28,2,72,0,6,71,772,80,602,12,0,20,0,6,52,0,0,0,0,0,0,0,0,0,0,NA,1406,1347,59,4.2,53567569,20.68255489986826,300824,-11.048375811442213,8,-234,49,-403,1,-2,17,0,9,95,94,25,-18,3,0,24,0,3,57,-328,24,-385,-2,-2,-7,0,6,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,17,1.1700000000000004,-74030,-0.028583144014568518,-1771,-5.75,-5.88,30.63,-10.98,2.56,-50,22.67,NA,300,339.29,3.27,24.04,-0.67,12,0,50,NA,100,407.14,-29.82,42.86,-39.01,-14.29,-100,-25.93,NA,Inf,271.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,0.22,40.48,-0.14,0
0600000US3401906370,3401906370,34,NJ,New Jersey,019,Hunterdon County,06370,Bloomsbury borough,Bloomsbury borough,991.8712925155694,15,870,35,799,9,0,16,0,0,11,635,23,591,8,0,12,0,0,1,235,12,208,1,0,4,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,337,21,5.87,2271756,0.8771299326483366,85811,849.3694319498842,28,792,54,671,25,0,13,0,5,24,658,36,573,18,0,11,0,4,16,134,18,98,7,0,2,0,1,8,0,0,0,0,0,0,0,0,0,0,NA,371,340,31,8.36,2415051,0.9324564438136393,77830,-142.5018605656852,13,-78,19,-128,16,0,-3,0,5,13,23,13,-18,10,0,-1,0,4,15,-101,6,-110,6,0,-2,0,1,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,10,2.4899999999999993,143295,0.05532651116530274,-7981,-14.37,-8.97,54.29,-16.02,177.78,NA,-18.75,NA,Inf,118.18,3.62,56.52,-3.05,125,NA,-8.33,NA,Inf,1500,-42.98,50,-52.88,600,NA,-50,NA,Inf,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63,0.89,47.62,6.31,0
0600000US3401909280,3401909280,34,NJ,New Jersey,019,Hunterdon County,09280,Califon borough,Califon borough,1133.328299259529,10,1076,14,1023,3,1,9,0,0,26,773,5,747,3,1,8,0,0,9,303,9,276,0,0,1,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419,394,25,5.97,2458976,0.949415981850109,59420,1048.1250838056988,19,1005,41,901,1,1,15,0,5,41,797,27,726,1,1,11,0,5,26,208,14,175,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,NA,429,404,25,5.83,2483423,0.9588550217221083,53055,-85.20321545383035,9,-71,27,-122,-2,0,6,0,5,15,24,22,-21,-2,0,3,0,5,17,-95,5,-101,0,0,3,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,-0.13999999999999968,24447,0.009439039871999344,-6365,-7.52,-6.6,192.86,-11.93,-66.67,0,66.67,NA,Inf,57.69,3.1,440,-2.81,-66.67,0,37.5,NA,Inf,188.89,-31.35,55.56,-36.59,NA,NA,300,NA,NA,-11.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39,2.54,0,0.99,0
0600000US3401913720,3401913720,34,NJ,New Jersey,019,Hunterdon County,13720,Clinton town,Clinton town,2032.6078932010082,28,2719,169,2299,36,1,181,0,2,31,2013,133,1701,25,1,135,0,2,16,706,36,598,11,0,46,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1098,1057,41,3.73,3464602,1.3376903676773793,205190,2059.429144759178,40,2773,281,2115,50,7,235,0,7,78,2162,198,1688,42,7,175,0,7,45,611,83,427,8,0,60,0,0,33,0,0,0,0,0,0,0,0,0,0,NA,1157,1114,43,3.72,3487392,1.3464896362454188,237102,26.821251558169934,12,54,112,-184,14,6,54,0,5,47,149,65,-13,17,6,40,0,5,29,-95,47,-171,-3,0,14,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,57,2,-0.009999999999999787,22790,0.008799268568039587,31912,1.32,1.99,66.27,-8,38.89,600,29.83,NA,250,151.61,7.4,48.87,-0.76,68,600,29.63,NA,250,181.25,-13.46,130.56,-28.6,-27.27,NA,30.43,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37,5.39,4.88,0.66,0
0600000US3401913750,3401913750,34,NJ,New Jersey,019,Hunterdon County,13750,Clinton township,Clinton township,451.12832571018396,30,13478,755,11239,734,18,523,6,32,171,10236,600,8445,682,10,388,4,18,89,3242,155,2794,52,8,135,2,14,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4737,4568,169,3.57,77378999,29.876199812508784,10223850,452.14643128487575,39,13505,1071,10391,757,8,768,1,66,443,10940,814,8504,723,7,588,1,41,262,2565,257,1887,34,1,180,0,25,181,1140,1123,1075,0,48,0,17,0,0,17,7.96,4888,4658,230,4.71,77359425,29.868642248535515,10361653,1.0181055746917878,9,27,316,-848,23,-10,245,-5,34,272,704,214,59,41,-3,200,-3,23,173,-677,102,-907,-18,-7,45,-2,11,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,90,61,1.1400000000000001,-19574,-0.007557563973268344,137803,0.23,0.2,41.85,-7.55,3.13,-55.56,46.85,-83.33,106.25,159.06,6.88,35.67,0.7,6.01,-30,51.55,-75,127.78,194.38,-20.88,65.81,-32.46,-34.62,-87.5,33.33,-100,78.57,120.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19,1.97,36.09,-0.03,0
